,region,townsize,gender,age,agecat,ed,edcat,jobcat,union,employ,empcat,retire,income,lninc,inccat,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,active,bfast,tenure,churn,longmon,lnlongmon,longten,lnlongten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,lnequipmon,equipten,lnequipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,Total_Spend,log_Total_Spend
cardmon,0.02129794287663288,-0.015165104456596844,-0.022725688723300053,0.2947741512046718,0.2818253362681263,-0.03990923145042959,-0.037596347197733665,0.10654142955204605,0.012993157125423505,0.32112066010823953,0.3170791750868529,0.17424498070899375,0.16496886710135972,0.13761253974023885,0.15973288097880406,0.012167179006994305,0.1036004988906628,0.07136086493259836,0.12268362780398964,0.09490557736300195,-0.12509131457945338,0.1736212996541497,0.09479908525386802,0.08445339195509503,0.07882117470524269,-0.03534490348415579,0.009325382473004611,-0.011344857971119967,0.00798389088601804,-0.01367639749773878,-0.001679494053705212,-0.004158907823552737,0.01647513771716628,0.010817432745247615,0.047981046786572286,-0.02768660612581987,0.3278176935621327,0.2975275030232497,0.014236291635672298,0.004162025958306188,0.01835653204497714,0.14254809594789158,0.10743826890812783,-0.0033517105343465452,0.013625267588003297,0.0054136551607699875,0.004815170634481247,-0.02079124723807934,0.01007674551221062,0.004111869657647764,-0.0007395194320828784,0.005728210359196087,-0.006696373972169163,-0.015022453282437254,-0.008418360054727358,-0.010583783749515846,-0.007935359869960468,0.017966438193827816,0.00671102797913347,0.009092318760500555,0.0063465082460806375,0.009974183752623685,0.00022902995602782494,0.02066086977219735,-0.017004813180080732,-0.004703359272701695,0.006230308376357537,0.4474089438628092,0.3441034273607095,-0.016899641726150213,0.005432624323871725,0.007054107085863763,-0.005944653088571588,0.45641719406602044,0.38392684355185963,-0.06479160835089535,0.039815337335843554,0.44676547043625664,-0.16135839931804133,0.41708603614308953,0.4193713568358706,0.43777817312096523,0.4048754058562877,0.2561863171628686,0.3449421182313992,0.2644616689843927,0.3415922889585698,0.14767381221440504,-0.03468806233973662,0.0473549714336748,0.2508134041193706,0.14969159077360567,0.2185692819521154,0.6789437640383366,1.0,0.698074772067234,0.8483793954500499,0.35016663338542237,0.162060838686747,0.21852262775551776,0.1820186010674144,0.23352028483849482,0.09973665755104434,0.22738445897117454,0.15477616818852213,0.16148150034975547,-0.04449001802012772,0.2657747491189755,0.2678720056899836,0.272464338292767,0.267232759955948,-0.05135630781865916,0.024367485547654697,0.01307335835910545,0.11372149498183869,0.09212360565997056,0.08141757456326922,0.12306494990304077,-0.038006152450212986,-0.061632272121118284,-0.06535333113736001,0.15466020349820322,0.29867570478822647,0.05399143767278741,0.02065273965297866,0.014472490517665828,0.0326613865751464,0.016715414332595675
lncardmon,-0.0018356336216407906,-0.00048519438133957823,-0.015458113553594919,0.15053791322622243,0.14147258211917524,-0.012350979431412666,-0.01049292186230243,0.05979450963201975,0.0011971580428708191,0.17688698135607234,0.16135844170951366,0.09279069248913772,0.08431951831445623,0.06836272094307794,0.0793296670463526,0.004103602762403293,0.04511247074048713,0.02396740103331764,0.0625826589731564,0.04888534320687649,-0.06195683465831297,0.08202215056704176,0.042293589132075426,0.04021673198088308,0.03905705917817582,-0.026855047661346103,-0.0016118378919914686,-0.00033193971162676664,0.008075585583919867,-0.0224383103447424,0.01395872756759347,-0.012858442132556417,0.013202304382138333,-0.002038814388703704,0.0026665250244128354,-0.030886249512987147,0.17239382069318204,0.14665348414774432,0.01774772331511951,0.012698692474828204,0.01405189189775233,0.06967401049776344,0.05488513888902186,-0.009448240324673696,0.01333984386640553,0.003001154142282551,0.0028194840555232706,-0.00039774913927136866,0.01377113814819872,-0.007906515150558837,-0.004637810009843389,-0.00103079537569617,-0.010305353263233313,-0.0007250876865306633,0.003971901348129009,-0.015459530456786313,0.008010518557503203,0.012931953114419921,-0.005755468362790392,0.0233671686599589,0.004427213849810934,0.012174228187691745,0.01521194838122602,-0.0011079246394643512,-0.007576773102418822,-0.006795495729662654,0.005893347315668343,0.21718796361972986,0.11082032497419712,0.00910722718639689,-0.004708160083420483,0.0034240470695237374,-0.0017037181252776874,0.2213010605941844,0.13804439445522393,-0.021021925375875446,0.002511773931332109,0.188817431417775,-0.062134111429407855,0.25134687107464493,0.20466114952469625,0.2680336230039064,0.16759091949247878,0.06225897816700149,0.1497696651389127,0.1915063203306355,0.1805408058516715,0.11985828020068516,-0.0070055077144388226,0.028292008829840006,0.10229368264335442,0.06920854487920855,0.06856259659184803,0.004719365213382647,0.698074772067234,1.0,0.6314068077244269,0.6035686040094376,0.06301658901776211,0.11340777388625156,0.13727064861544655,0.13709619731392247,0.0797467573071921,0.11338809178214465,0.04758191552746877,0.07018759340510297,-0.006089471687594497,0.07745620803121356,0.06682360407286918,0.07603616515080981,0.06851700377189322,-0.01602552951314653,0.015555886290730353,0.00956032963785393,0.044558315731798,0.03315976655663093,0.03476695819623012,0.04876186275365192,-0.007243039588101016,-0.0289718272411023,-0.027659459308631063,0.06833067717954909,0.12132178950290258,0.03502556399991489,0.014701728899554827,-0.0015224229064423533,0.018095725866643105,0.002694257897186787
cardten,0.023795267869299235,-0.017098323667168458,-0.018585143588955754,0.4632267567088965,0.44415293146157797,-0.08015318416019321,-0.07441398630589223,0.15077192096917244,0.012729468111392576,0.49007668106925667,0.4749897089460514,0.2877659159870667,0.19701194267089295,0.14917142310093393,0.17990818179451765,0.015835685170789354,0.12133817938511404,0.08441412987372954,0.14705504970260747,0.10784529450340706,-0.21377748996443344,0.2543793484004868,0.12820629070490155,0.11157713794182578,0.10198263708900157,-0.08125774050549694,0.018373454273357383,-0.0022508114183453095,0.01956378842446583,-0.0026832378841332026,0.0054315420427435875,-0.0023887725423040944,0.007240604586116144,0.01489412944292774,0.05938007287530755,-0.027398704801881283,0.5134347409142109,0.4710699180077244,0.014349094852556062,-0.017145697064744232,0.010616506234427505,0.1656491003599579,0.11847915799088259,-0.0010534904358295875,0.009734931310630655,0.004577709855938426,0.004307529122223945,-0.0166739797181417,0.008881956454161184,-0.004852115476271846,0.004415269329240303,0.003525366630863816,0.004747352822327479,-0.008819771946645997,-0.012076463337734895,-0.015237077950693022,-0.014613160391714782,0.01894319500227257,0.004717837142679851,0.02728349697213653,-0.004425446714017584,0.012684615568763978,0.002438730571431885,0.02286187600045043,-0.012853094193703238,-0.011024041919779796,5.411435695471187e-05,0.7113138095250615,0.5583729915986564,-0.014469626140881911,0.0005324955246345378,-0.0067374169597252285,-0.011225669156324194,0.7237501172299194,0.6160801533584196,-0.10221735298420678,0.05816600552740493,0.7242753741819765,-0.2708069419454087,0.643779977761605,0.6546448119016122,0.6842364831807246,0.6513459370115866,0.09641016130444698,0.26035592167350585,0.3613301249825923,0.43053981987690026,0.4155578907534408,-0.08072529765209413,-0.01071671212842723,0.20252773106301997,0.20575528330689816,0.3279780789089254,0.5248519116090344,0.8483793954500499,0.6314068077244269,1.0,0.6442637167163606,0.030888500677192135,0.11916794090972846,0.23052227187039814,0.26740502893109713,0.29549441119306163,0.3456547820917353,0.03211984459895909,0.024011719178729785,-0.08166067099839798,0.10305762598783601,0.10844186405918639,0.10835340801009886,0.10089608237625348,-0.08081398468235265,0.025370892816916103,0.010553284655383261,0.14454217059961127,0.1413980803805844,0.11089923059107612,0.012972386276807696,-0.07328114473187576,-0.11469241666501999,-0.11097804188407911,0.043458459623187506,0.45762910682758007,0.03412361134410166,0.024172901286049313,-0.005036498240323129,0.04842870692233209,0.028495421045602987
lncardten,-0.0011009281418162976,-0.012526426184242984,-0.010605517746690699,0.4006496963787148,0.39096524638238744,-0.047215348128466346,-0.04129643259239683,0.10386785618321542,0.0004275390490383397,0.3863076350728485,0.3939092227193,0.2228345750751075,0.15069974552637858,0.12470417306970595,0.14674878792901702,0.017077747956912383,0.0908976808934568,0.06776072922252468,0.11682439398858696,0.09853129455394108,-0.19250998415664047,0.21642512367679878,0.10341998368587008,0.09841792396751263,0.09408296861366158,-0.06554527429273742,0.020815009209393602,0.00410400270833535,0.023874079741654557,-0.008585504960528316,0.017301450292319272,0.007894809495740163,-0.0004806914102337708,0.015467095086006147,0.023321505678212777,-0.0253762017391099,0.42150481868644735,0.4164197513066166,0.002972954092344425,-0.006011416659705171,0.0033874655335955997,0.12495508918425713,0.08964740268031987,0.002730174420596931,0.0008021523179980244,-0.0006528112622712174,0.0018915509299901028,-0.0022673005695380776,0.00695045551101303,-0.013434862448604359,0.004928871971681081,-0.006120004860878128,0.007020343665289865,0.013421833429349633,-0.014977412268362286,-0.014653068205735432,-0.01906502820415447,0.004260918958321381,-0.010574271873427183,0.03188537123558422,-0.014828557432931566,0.009587054749220175,0.00895647380079322,0.003381308670518406,0.0070317120133259765,-0.013003882791334064,0.0018268079321012171,0.5791177746060421,0.5359539240095103,-0.005252217942328733,-0.008090729512410409,-0.02435450186784384,-0.005911524242635304,0.5904471691336286,0.5586583677701735,-0.08873615346515648,0.04043170304682027,0.6259467046643125,-0.251675496860096,0.4770792938827966,0.5446278683479785,0.5039300495225527,0.616925824548539,-0.14065399408226192,0.043635922938445385,0.3386665368647132,0.2985636669592474,0.6125396431679245,-0.06655689004608527,-0.039762913608302836,0.06236645008566045,0.18172384531626717,0.3481942888998915,-0.09723360283956127,0.35016663338542237,0.6035686040094376,0.6442637167163606,1.0,-0.11002100999959916,-0.008609280875001188,0.23156010209709071,0.19338701746124404,0.4617643576083496,0.2871007633709526,-0.10816842286485502,-0.10632940582358477,-0.05458308859262659,-0.1338349987103936,-0.1352099145480514,-0.14244874715011277,-0.14248462040275442,-0.059358949930224635,0.019101246887357183,0.009272031650035574,0.16750231049670414,0.17942190808373984,0.14721622657953384,-0.08189166484588926,-0.059800605589726816,-0.10060024117814124,-0.09372630183799494,-0.08561212292180412,0.3611511123467824,-0.0014242523247415804,0.022267451211960294,-0.01295528419069504,0.04569967873221099,0.02957337277488272
wireless,0.0314534732104126,0.007954177189378353,-0.006170111687948815,-0.0807472320209819,-0.06685840967267771,0.32998500171176215,0.3220057510895197,-0.015514928552958602,0.03121376540865836,-0.08028817036896181,-0.0671849060431412,-0.1302038248785586,0.16485632306487896,0.17472192583310026,0.16398384586517814,-0.0020801191777096166,0.08591280555149301,0.08856368764645353,0.11837588858419834,0.11376714415138409,0.052447145016097985,-0.03495817827285221,0.004163724786220505,0.049671493655713606,0.06909649711508735,0.021869474964442845,0.004829843563765725,0.003786388605778785,0.009870462663240934,0.0014980218005372693,0.00627220967182032,0.008251101957456687,0.007789522820538315,-0.002228301257122745,0.06428785655714153,-0.004653003541008879,-0.048699695210532946,-0.036766669926851146,-0.008518913084018798,0.03579501873753864,0.0027233950735658483,0.12899834919762498,0.0837196491531968,-0.010387384771025203,0.02143052203101863,0.0246850731340406,0.022487505244136414,0.0018900395012944387,-0.006354357916272069,0.010564071086633294,-0.0033454600817528044,-0.0052031252155348914,-0.017246395811215218,0.016558089742610346,0.008436111686164769,0.0020155969500474645,0.0029056921532330765,0.02347118328853189,0.002238564186381828,-0.03873276655809634,0.005942557008370777,0.004859943381981276,0.03503725990399232,0.021747482189795164,-0.00016457808543981331,-0.0322234918527994,-0.01390985021809866,-0.055712310996187765,-0.030086221791615186,-0.03759995436319913,-0.0009568470772721523,0.019909689105176015,-0.0006902101107640778,-0.051127773410098956,-0.03505291145552013,0.0006294234583619811,0.02460660667913945,-0.050233208425822226,0.19783910467322902,-0.045230323138908034,-0.042212677062729395,-0.052390548375456085,-0.04325378303467924,0.3873408508920124,0.40586152932861996,0.14782134438675384,0.2784956187291873,-0.0577436329588918,0.410185854479262,0.5206000088835738,0.42021397253676435,0.3974876973850414,0.015533558877286831,0.18554418953176452,0.162060838686747,0.06301658901776211,0.030888500677192135,-0.11002100999959916,1.0,0.9131595305359181,0.01393806452361494,0.7271131438059704,-0.2220619909801409,0.21622882540719893,0.6398123264218339,0.6522224762633871,0.4123831962893984,0.39868213381185974,0.3839975223889379,0.384714931039677,0.370794402473247,0.37913359677353364,0.027387667512745264,0.002278194172200194,0.031537438471958314,0.02909771563896983,0.040211501337658405,0.5525606548943871,0.34300984618394914,0.30066936585023396,0.30974729736470547,0.5435533120738801,-0.02816945562286538,-0.029921710818254184,0.051744149104835845,0.0804401323723418,0.06766029869064134,0.07403969285581802
wiremon,0.03177301354225148,0.005392277300119043,-0.017111620573970004,-0.025350135007038168,-0.013045486096051478,0.34647571312466124,0.3406374932308762,-0.001678694895152047,0.02841980059487708,-0.026268584690198573,-0.010504380175637191,-0.10535693932218805,0.21510101903281273,0.2178383457133914,0.2108944532497339,-4.1161946421042374e-05,0.11288936070840377,0.11394221642517106,0.162845068050018,0.1456342036538978,0.022149646821167494,0.00011929912373157415,0.02535459078563193,0.07296551751994212,0.09451930887125039,0.018642506164357222,0.02024803137872396,0.001989930630379866,0.015001461142731995,0.002242983153618443,0.0055165750813291675,0.023794973721855656,0.00955971284114291,0.01106150231890864,0.07671468131965052,-0.00743262351472711,0.015700986635618433,0.02456665617542809,-0.017889829212168414,0.03052105018281232,-0.0012639176426809556,0.16364019481985176,0.10270140487377542,-0.01205689221362162,0.0155708395737843,0.027886132361528794,0.02606146300595281,-0.0031989386011689333,-0.008869801248748475,-0.0007176551816486534,-0.00395148163670799,-0.011603448003517881,-0.018222321406782833,0.0023314191173502054,0.009049324158572585,0.007531537470067377,0.00641393712392454,0.013479781851294524,-0.003152377086009486,-0.033229866863454964,0.002662767765026005,0.00463490460623625,0.04122505611940826,0.017654503811851387,-0.0021352045073946657,-0.03286374334834321,-0.0033312694329130327,0.033109771218586076,0.055872082705459805,-0.04020164792087772,0.0058435006953326575,0.015280577151533786,0.0047413133302382435,0.04085950462476049,0.0553316073517728,-0.014711527194859953,0.032144759773802246,0.048119226696914194,0.1670283357575034,0.028290560886456647,0.04520207136620027,0.02394234367554994,0.05402953048659459,0.39237641346444707,0.4669087043280978,0.2576117370507906,0.38005189503880277,0.06465035156047833,0.4156521730444811,0.580153691072011,0.5661831632169402,0.5117767778957985,0.14154722473335166,0.21572728141182432,0.21852262775551776,0.11340777388625156,0.11916794090972846,-0.008609280875001188,0.9131595305359181,1.0,0.4130134334325697,0.8776455523727648,0.052006605688414406,0.2739254322373372,0.6463735074764597,0.6800474754815395,0.42487711726661204,0.40343673445723505,0.39373874687608384,0.38939538742658386,0.37987112853091554,0.38208970589474667,0.029904399228801233,0.005339915973581411,0.06096397559584166,0.06183610176966063,0.06344897233689616,0.5989919858063313,0.32575484081291095,0.2949135325197583,0.30196597264173825,0.5997894400448419,0.02874954387100557,-0.02305647331030878,0.054437140611447735,0.10151969833094575,0.0859167349222329,0.08717722696986406
lnwiremon,0.011990468662729379,-0.009129341741333355,-0.01960150524214196,0.12485028661140002,0.12394158501827915,0.11286092080116042,0.11689740237136012,0.026609353927018842,0.0003978799565251873,0.11941821999437852,0.12943366262562692,0.03511842750576427,0.1634186577132654,0.14607156255550005,0.15220010389754207,0.007464960421535327,0.09094209547475034,0.08404041798838721,0.13584068446675687,0.10417246830769424,-0.06373021582726426,0.07983742259889169,0.06174997170264429,0.07685003814893061,0.08584956265499954,0.0007755243035287506,0.04039307548864862,-0.0016461910149351917,0.014368570663687647,0.008656856679144663,-0.0043852699433194345,0.03873529859672052,0.003860562328805109,0.032845555389977556,0.04803409714663247,-0.009772602680122509,0.15186109782592655,0.1491656939314678,-0.027043960667461127,-0.004903483584448055,-0.008345760871511542,0.11588872766561394,0.06485447196139123,-0.003236154689179236,-0.007840193441122674,0.013600510622539135,0.014284899078870397,-0.014488819494837527,-0.011012404763352489,-0.0232763545785859,0.0004439757859732461,-0.01637924543382313,-0.00823919303750967,-0.031876091218679084,0.012431092872146242,0.011877943917911681,0.008243646775528824,-0.02353848748590469,-0.009548582674776658,0.0055173984312302336,-0.009664117915465053,0.004550266971719345,0.02049331043027208,-0.005169283021235382,-0.010085141222809409,-0.009655509956571039,0.021303036863556783,0.21724777148214475,0.22160706517466955,-0.015012618340639468,0.019377543018955726,-0.0030911254632974517,0.009792933665672498,0.22690480733509713,0.2314742791165941,-0.04211529210864346,0.028394256070226047,0.24553826357899666,-0.040993415691954395,0.1751489732539221,0.2188838271472134,0.1793586086573844,0.2473304080092962,0.10520079679312908,0.2449142994742376,0.30497032573815935,0.31462133936017594,0.2974569658023319,0.10330190465237796,0.2564277548939487,0.44442612595156283,0.3640440165864056,0.3217281297201169,0.12756120590575634,0.1820186010674144,0.13727064861544655,0.23052227187039814,0.23156010209709071,0.01393806452361494,0.4130134334325697,1.0,0.5295405939535873,0.6564678273115984,0.20043041484097557,0.17258131786590938,0.23071845047360046,0.1197163537814409,0.10767562062687945,0.11798780289309868,0.10602961587925282,0.11272448213367316,0.09158895145763755,0.010381686693305744,0.009208554521242323,0.08447567116095449,0.09361278664865469,0.07096609884669879,0.2416589008330605,0.035270505295653794,0.051680778159700486,0.05005574053833417,0.26484650805879173,0.14258132076739394,0.009301464507678402,0.019195500068908265,0.06577499219128097,0.059418092289398414,0.0490894102504392
wireten,0.0233740103701467,-0.0068559685184714485,-0.012747834325452538,0.10872173516238554,0.1163226991524957,0.2649672237016721,0.2608391925155718,0.030530291317563078,0.018847145945036944,0.10303903133586341,0.1276481821265498,-0.03950849901355575,0.2530342240997137,0.23756058076626485,0.2369493264753496,0.00898164917786811,0.14252410415364036,0.13313900742617366,0.1943146364113744,0.16340484772551606,-0.0422954180009581,0.07096020146530162,0.06199139297060427,0.09940479651366252,0.11460535069182895,-0.008785035796739983,0.021219408546663966,-0.0001983630098536731,0.023299536406855066,-0.009973185516185054,0.00690514670697561,0.026747102078151237,0.001672521575145645,0.01421853762355801,0.07772678067729495,-0.008181984940473088,0.15533714037317456,0.15977672258360556,-0.012438248716369896,0.02541756279656687,-0.006791889341191183,0.19063633412507316,0.12004793760715014,-0.007500843644974617,0.01027410115923869,0.021032419147546343,0.020430534257323635,-0.01158556277216681,0.0001866142569124567,-0.008600595775442052,0.003999555096612909,-0.012763301411523788,-0.019778332743506107,0.0015905862284655917,-0.008103389144243425,-0.004734261764867184,0.002531332800328532,0.013171993277948034,-0.011522748445616874,-0.017147110437924513,0.0019045574132280367,0.0012667226679521904,0.0358072418599145,0.016066952187619273,-0.006908861804405775,-0.03354572169008745,-0.005291397873985698,0.2328414581395373,0.23634219686960767,-0.03757029180306551,0.00548355627719358,0.009994864336079955,0.009264791073667795,0.24483449212783062,0.2468527150864505,-0.05068657706465676,0.04820622394604787,0.27123006174224007,0.018204139878751614,0.18718298129923283,0.22615261595297048,0.19540253711518665,0.2528399438899071,0.3164662358323783,0.4636674631291961,0.37455251304300996,0.5169235618992095,0.3012100259847522,0.30736773718249777,0.46493947300352345,0.5183817737451548,0.5902913462725352,0.33571136375350863,0.21248481292621027,0.23352028483849482,0.13709619731392247,0.26740502893109713,0.19338701746124404,0.7271131438059704,0.8776455523727648,0.5295405939535873,1.0,0.40953256498260926,0.3071506282224922,0.5111201503030902,0.5263808550306377,0.31214948186068653,0.3224100762382493,0.3216208494920546,0.3114630706746029,0.3034807020813241,0.27879645056280017,0.02578965725889337,0.006764503927862322,0.09683434772394618,0.09608102590252146,0.08292626349449685,0.46703808047435363,0.24387035688705602,0.20248759256846946,0.21076593421404913,0.4663766712780379,0.15896034722418464,-0.01496718160495244,0.057991238248040304,0.08133606202312346,0.10001426442462973,0.09751298776606625
lnwireten,-0.016226186960377503,-0.022451917554610425,0.00183170099440906,0.25246988072711257,0.24785968117583548,-0.03924526595483323,-0.03492522034644245,0.05543198120633767,-0.00733995896023404,0.22690027711494087,0.25800637444109065,0.09739863467405029,0.1463145272236705,0.12077219146546932,0.1316147924488521,0.020957507143425386,0.0901231404462294,0.07646381923527079,0.12215634626561976,0.09436625566471017,-0.13165097256323713,0.1480738689947199,0.08367332124949825,0.07905257302413186,0.07580170183715362,-0.021551847428715232,0.021272082027528626,-0.00551264492464672,0.01809393414854437,-0.009027883454593644,-0.004436095860667015,0.025393717047284263,-0.012757033345476758,0.021328183527325267,0.02701211577453477,-0.003214389176444611,0.26426324021253866,0.27477574498406127,-0.01830705046254636,-0.002236246462418633,-0.005695204327056081,0.1086241343766014,0.06682089186746108,0.009164507454636997,-0.011107817882026525,-0.00047519820659118066,0.00330412655383601,-0.02186019462830029,8.170348272865937e-05,-0.019461162076088064,0.022908441619805257,-0.011405315164026562,-0.0010799178737391337,-0.023555690097991334,-0.01899731703477635,-0.006338749218272989,-0.017367508314416902,-0.02330474567759985,-0.0035286719825096064,0.025791324367921684,-0.005280875458053052,0.0023414289836191766,0.007399510737890141,0.008558527633075547,-0.019629143513302767,-0.015580079980204086,0.009789428958037978,0.379052143115752,0.4240346485100531,-0.015026190372772422,0.008185251989242283,-0.019046549144410455,0.002264709848984203,0.3909327817719974,0.42444865371244384,-0.06856920377302758,0.023510844653243122,0.4479289835940077,-0.24652802495460246,0.2767460537458421,0.3822572405105148,0.28086532038322204,0.47739252301404406,-0.05415512900751668,0.11046745862607191,0.3222502519258714,0.31614268225227343,0.5758502543507181,-0.0919531012184538,-0.023086911660235635,0.16654665452406026,0.29102774741123466,0.5533361417641998,0.06744517825249398,0.09973665755104434,0.0797467573071921,0.29549441119306163,0.4617643576083496,-0.2220619909801409,0.052006605688414406,0.6564678273115984,0.40953256498260926,1.0,0.1800416059625725,-0.08860754109988499,-0.09523943734686528,-0.08892757704013092,-0.05402619969341016,-0.029171135815638703,-0.0478701237287482,-0.042384725595214875,-0.08759021621121797,0.017049686466464195,0.006695212885927787,0.15776341151006618,0.15012932810672075,0.115042401349925,-0.05134324559617758,-0.08568092639823272,-0.10286514886238651,-0.08832793156101557,-0.052423187829904974,0.25446312736126286,0.011154649152639562,0.025989522416327262,0.012443062603362304,0.04881656751039563,0.04320757286000586
multline,0.021834861765981768,0.0045944530918076085,-0.01983881383049967,0.23813593641912215,0.2323166049685996,0.2615033506426058,0.25261510512042573,0.08027876443843647,0.03659902023036659,0.22256836789264753,0.23254742431703046,0.1427615360850251,0.16337689733499738,0.14046089428286557,0.15735378376874068,0.03608809689880077,0.11987732710704263,0.09884829121041021,0.14209925984988736,0.11321611486486034,-0.08872933172897964,0.1271763614902842,0.07556087073838565,0.10598716627565996,0.12082240312926848,-0.042391668436219034,0.05192319777104947,0.005080872355982991,0.012827725634050192,0.011372769612448859,0.004245360718189229,0.017359513888077677,-0.00036052196199910964,0.04678570539906712,0.06339658300606,-0.026027833578534314,0.2812338438032738,0.27124713337091516,0.00012363024288174023,0.004705490004990624,0.003955498786937175,0.13428611790235284,0.0955077812646737,0.0015227456785417695,0.018692053430952458,0.0036870813524443585,0.0038004401759894656,0.00018995268323131003,-0.0026721793751800556,0.008505968389321985,-0.014151749870083863,0.0053349374465984055,0.0012790895732637704,0.017751108592779324,0.01418119519169006,-0.012538256091699182,-0.006164263172572959,-0.005218544368166321,0.00013119220434807034,-0.023471589504049133,-0.001959474101545254,0.01204459421638744,0.04247415695020425,0.0006496084692400958,-0.008262103520860455,-0.015459417287515272,-0.009684386292266617,0.4250660221883686,0.3762308088628393,-0.020148015757669002,0.014803085864657586,-0.0018007657451967346,0.012162670079503984,0.43391204365424724,0.40536896083454776,-0.06093500804897346,0.03709479390113891,0.4471097792991939,-0.014091034595109587,0.38243021763329577,0.4306088691903468,0.3884697645143802,0.4392257193366032,0.007679053455253605,0.09105084434050074,0.1804930364385448,0.203057561706902,0.26494052083795805,0.2834364775160341,0.325963595318387,0.18292067089506828,0.3779662348200936,0.19882409144010169,0.2219025748968505,0.22738445897117454,0.11338809178214465,0.3456547820917353,0.2871007633709526,0.21622882540719893,0.2739254322373372,0.20043041484097557,0.3071506282224922,0.1800416059625725,1.0,0.22294856544624686,0.20424994981587796,0.30109738242931305,0.016473985416761233,0.00823508111499447,0.00430423874715054,0.0021818998054042695,0.27600304565572253,0.038732170161081395,0.013744885550858666,0.13112757928469115,0.14239454090751935,0.11522526504413352,0.18286533012214065,0.2612115544138927,0.19765913969266458,0.20314350039958884,0.1872920956859599,0.2876381624573037,-0.07105020682916417,0.027415349001916365,0.06124961810298187,0.049579836823920566,0.04531499515500362
voice,0.02292289061529944,-0.006841998816300621,-0.006052965959966811,-0.07783311634340878,-0.06610656696279112,0.3339013752675588,0.3275545515045937,-0.029174744286687853,0.03393249116622862,-0.080196241090244,-0.07603691085549505,-0.10381727355185469,0.13172998714240142,0.14584429050906395,0.1310868650611425,-0.00022257130192392582,0.07434212906596291,0.08925627158582533,0.09192849453527882,0.09721269112669709,0.058767671078930224,-0.025482398723224154,0.026565634714897278,0.07042642389797991,0.09118417427494935,0.034777473481315525,0.011229464097802537,-0.015323523875324077,0.009834102495325722,0.008853430076675682,-0.009155874605351909,0.018247716070717047,-0.00464066351364142,0.009373011575289473,0.05691661452160273,-0.022095888915118243,-0.05227747004456719,-0.04750834727297683,0.000901194246031253,0.025440311759815034,-0.007920974705456702,0.0958981230564761,0.056377013910578776,-0.014158701079168957,0.0290730306377824,0.013129030380799761,0.009783424289159091,-0.019184450275991586,-0.009028269489413418,-0.003498141556057116,0.016848103836701343,-0.014259099422899081,-0.02147092929358053,0.019953779385237017,0.03976161382897205,-0.02278170284133805,0.002828379044523068,0.011339218686426636,0.009964552413703906,-0.03145096283216342,0.003744288993803379,-0.017542752271615232,0.02545849396420471,0.003301163570658928,-0.0074345366202348065,-0.022707146190842912,-0.011705150846519446,-0.051216625930697326,-0.023480408983514275,-0.02826949539581018,0.007034332392208081,0.02531767852006892,-0.007372547121283119,-0.04380751368074109,-0.030212563289351662,0.002626002898403199,0.030548398872456833,-0.04139448867013744,0.17854923995557348,-0.048636482485806216,-0.0409895587570842,-0.05184065336378682,-0.03618483192643059,0.3725131473485556,0.3870788898962779,0.1377789119199318,0.2734495019711885,-0.0390976447520666,0.38719090064235484,0.4856530068747607,0.37969151501999704,0.3684037247729964,0.007455975079993195,0.18819486607291994,0.15477616818852213,0.04758191552746877,0.03211984459895909,-0.10816842286485502,0.6398123264218339,0.6463735074764597,0.17258131786590938,0.5111201503030902,-0.08860754109988499,0.22294856544624686,1.0,0.598122515492785,0.3737644638810144,0.3922285103520899,0.3670393232910939,0.3823015965268472,0.37710339925325675,0.3524088971856082,0.01600816654824992,-0.007337323932221998,0.040494631409996755,0.03546639054604881,0.04833738389259496,0.504420313271032,0.3271038415034105,0.297947498875417,0.31346456443049786,0.48964375593544923,-0.0287570625395348,-0.03404746215581242,0.05095927635744897,0.09833377745994841,0.036082099283025235,0.04498002034693603
